dataset,n_trials,rep,tps_target,cm_00,cm_01,cm_02,cm_03,cm_10,cm_11,cm_12,cm_13,cm_20,cm_21,cm_22,cm_23,cm_30,cm_31,cm_32,cm_33,mdsdt_ok,mdsdt_secs,best_model,mdsdt_zx_0,mdsdt_zx_1,mdsdt_zx_2,mdsdt_zx_3,mdsdt_zy_0,mdsdt_zy_1,mdsdt_zy_2,mdsdt_zy_3,mdsdt_rho_0,mdsdt_rho_1,mdsdt_rho_2,mdsdt_rho_3,grtools_ok,grtools_secs,grtools_model,grtools_conv,grtools_zx_0,grtools_zx_1,grtools_zx_2,grtools_zx_3,grtools_zy_0,grtools_zy_1,grtools_zy_2,grtools_zy_3,grtools_rho_0,grtools_rho_1,grtools_rho_2,grtools_rho_3,grin_zx_0,grin_zx_1,grin_zx_2,grin_zx_3,grin_zy_0,grin_zy_1,grin_zy_2,grin_zy_3,grin_rho_0,grin_rho_1,grin_rho_2,grin_rho_3,grin_ok,python_mle_zx_0,python_mle_zx_1,python_mle_zx_2,python_mle_zx_3,python_mle_zy_0,python_mle_zy_1,python_mle_zy_2,python_mle_zy_3,python_mle_rho_0,python_mle_rho_1,python_mle_rho_2,python_mle_rho_3,python_mle_ok
thomas01a,400,1,100,26,50,20,4,20,59,12,9,4,8,55,33,0,6,31,63,True,0.0777280330657959,PS(A)_-_same_rho,-0.7260070060704198,-0.7260070060704198,1.2376790489571978,1.2376790489571978,0.1057518110956778,0.4368660048206476,-0.2477001538114981,0.4944366781951056,-0.4743043514348702,-0.4743043514348702,-0.4743043514348702,-0.4743043514348702,False,7.688069581985474,"GRT-{1_RHO, PS, DS}",52,-0.7228701952813898,-0.7228701952813898,1.3049038350543058,1.3049038350543058,-0.0678424048967492,0.4820349467746291,-0.0678424048967492,0.4820349467746291,-0.5118298231614884,-0.5118298231614884,-0.5118298231614884,-0.5118298231614884,-0.6433043479919434,-0.7434960007667542,1.3397525548934937,1.4667431116104126,-0.1855764389038086,0.4524049460887909,-0.18632718920707703,0.49490639567375183,-0.4956175684928894,-0.4581928253173828,-0.4431498050689697,-0.5043220520019531,True,-0.7596362914264018,-0.7596362914264018,1.3314564065706824,1.3314564065706824,0.11054626190505122,0.45337541864299447,-0.26528548439199623,0.5250034550548898,-0.5310801229268288,-0.5310801229268288,-0.5310801229268288,-0.5310801229268288,True
thomas01a,400,2,100,27,51,14,8,18,67,9,6,3,13,43,41,2,14,22,62,True,0.069448709487915,PS(A)_PS(B)_same_rho,-0.8519315463356789,-0.8519315463356789,0.934248064770175,0.934248064770175,0.1704668878289676,0.614270073780517,0.1704668878289676,0.614270073780517,-0.384450261006719,-0.384450261006719,-0.384450261006719,-0.384450261006719,True,7.806116819381714,"GRT-{1_RHO, PS, DS}",0,-0.8846891879899537,-0.8846891879899537,0.9920793722355884,0.9920793722355884,0.1825162063630772,0.6311401562600882,0.1825162063630772,0.6311401562600882,-0.4310804840765809,-0.4310804840765809,-0.4310804840765809,-0.4310804840765809,-0.8370585441589355,-0.9706850647926331,1.004976511001587,0.9982686042785645,-0.06861872971057892,0.6080812215805054,-0.0712437629699707,0.6186537146568298,-0.3246992528438568,-0.41382575035095215,-0.3639051914215088,-0.32047179341316223,True,-0.8952022139560118,-0.8952022139560118,0.9873242847977587,0.9873242847977587,0.1792215982234362,0.6409946454243416,0.1792215982234362,0.6409946454243416,-0.42323999328288975,-0.42323999328288975,-0.42323999328288975,-0.42323999328288975,True
thomas01a,400,3,100,30,41,28,1,10,60,16,14,11,11,40,38,2,10,34,54,True,0.065126895904541,PS(A)_PS(B)_none,-0.514454327926902,-0.514454327926902,0.8950522880033723,0.8950522880033723,-0.1258918240038924,0.4992669675674301,-0.1258918240038924,0.4992669675674301,-0.7858069425496911,-0.6013861337954121,-0.0318330120133948,-0.2932777015989404,True,8.127293586730957,"GRT-{1_RHO, PS, DS}",0,-0.5449322275677989,-0.5449322275677989,0.9232645194938351,0.9232645194938351,-0.1423716946067696,0.5231732331440968,-0.1423716946067696,0.5231732331440968,-0.4750332436548262,-0.4750332436548262,-0.4750332436548262,-0.4750332436548262,-0.4700736105442047,-0.47460559010505676,0.8578791618347168,1.0422062873840332,-0.2094883918762207,0.5190325975418091,-0.19369308650493622,0.44284939765930176,-0.4229576587677002,-0.4436942934989929,-0.20339706540107727,-0.2991778254508972,True,-0.53831759674092,-0.53831759674092,0.9412429278001899,0.9412429278001899,-0.13292255286944657,0.524506971716886,-0.13292255286944657,0.524506971716886,-0.8463975544115534,-0.6206863149989499,-0.0337579190171128,-0.37034605189370723,True
thomas01a,400,4,100,30,42,20,8,17,58,9,16,8,13,39,40,0,18,31,51,True,0.1222205162048339,PS(A)_PS(B)_same_rho,-0.5977493320769115,-0.5977493320769115,0.8162640675891488,0.8162640675891488,0.0336995768029031,0.5472815899516822,0.0336995768029031,0.5472815899516822,-0.3402529284767075,-0.3402529284767075,-0.3402529284767075,-0.3402529284767075,True,8.647992610931396,"GRT-{1_RHO, PS, DS}",0,-0.6203746608817822,-0.6203746608817822,0.8542371688725234,0.8542371688725234,0.0325493655650521,0.5698534019987554,0.0325493655650521,0.5698534019987554,-0.3669752252665376,-0.3669752252665376,-0.3669752252665376,-0.3669752252665376,-0.5444897413253784,-0.6053635478019714,0.8477131128311157,0.9025271534919739,-0.09985720366239548,0.5430190563201904,-0.1286384016275406,0.550162672996521,-0.3684583306312561,-0.2910405397415161,-0.32399627566337585,-0.4701118469238281,True,-0.6279143706256525,-0.6279143706256525,0.8502263334934665,0.8502263334934665,0.040501639589126545,0.571544221051821,0.040501639589126545,0.571544221051821,-0.43624729379401234,-0.23607500090950276,-0.1637089902245337,-0.9593783386155527,True
thomas01a,400,5,100,28,43,21,8,14,59,11,16,6,6,50,38,3,12,29,56,True,0.0626282691955566,PS(A)_PS(B)_same_rho,-0.5443445235310129,-0.5443445235310129,1.017127394469599,1.017127394469599,-0.0552344582470196,0.5372931428137084,-0.0552344582470196,0.5372931428137084,-0.2965864852387707,-0.2965864852387707,-0.2965864852387707,-0.2965864852387707,True,7.790058851242065,"GRT-{1_RHO, PS, DS}",0,-0.5623533670393509,-0.5623533670393509,1.076857491871369,1.076857491871369,-0.0544382287143773,0.5582984731063297,-0.0544382287143773,0.5582984731063297,-0.317680249123309,-0.317680249123309,-0.317680249123309,-0.317680249123309,-0.5343929529190063,-0.5425951480865479,1.133547306060791,1.098201870918274,-0.17151327431201935,0.5541043877601624,-0.17511768639087677,0.5145334601402283,-0.2562545835971832,-0.22188766300678253,-0.14454779028892517,-0.18711306154727936,True,-0.5672175052425228,-0.5672175052425228,1.0769286234460551,1.0769286234460551,-0.05718937246756257,0.5609800954662773,-0.05718937246756257,0.5609800954662773,-0.3207458912756129,-0.3207458912756129,-0.3207458912756129,-0.3207458912756129,True
thomas01a,400,6,100,33,44,18,5,22,54,11,13,6,9,47,38,1,10,33,56,True,0.0707736015319824,PS(A)_PS(B)_same_rho,-0.6879627158103272,-0.6879627158103272,1.054486543702763,1.054486543702763,-0.0569605392843488,0.4158362659262704,-0.0569605392843488,0.4158362659262704,-0.3216272201226406,-0.3216272201226406,-0.3216272201226406,-0.3216272201226406,True,7.038491487503052,"GRT-{1_RHO, PS, DS}",0,-0.7211191803462892,-0.7211191803462892,1.1215849916577278,1.1215849916577278,-0.0596511478799326,0.435124854355523,-0.0596511478799326,0.435124854355523,-0.3512437608004711,-0.3512437608004711,-0.3512437608004711,-0.3512437608004711,-0.6467587947845459,-0.687527596950531,1.1457852125167847,1.1596670150756836,-0.14651569724082947,0.39712756872177124,-0.15265683829784393,0.40941321849823,-0.350106418132782,-0.24691718816757202,-0.2729623019695282,-0.32059940695762634,True,-0.7200301844242206,-0.7200301844242206,1.1194459547097357,1.1194459547097357,-0.06075896180184046,0.43497370407660996,-0.06075896180184046,0.43497370407660996,-0.35403376823230787,-0.35403376823230787,-0.35403376823230787,-0.35403376823230787,True
thomas01a,400,7,100,34,45,18,3,17,58,14,11,11,7,48,34,2,15,28,55,True,0.0636529922485351,PS(A)_PS(B)_none,-0.6922787359632682,-0.6922787359632682,0.8885018532217429,0.8885018532217429,-0.1397971580516327,0.4965669076976625,-0.1397971580516327,0.4965669076976625,-0.5727080501451808,-0.4819855471950089,0.0257724727739564,-0.3188614318161265,True,7.511073350906372,"GRT-{1_RHO, PS, DS}",0,-0.7370872561327649,-0.7370872561327649,0.9069857564342604,0.9069857564342604,-0.1482895932739335,0.5177864272851952,-0.1482895932739335,0.5177864272851952,-0.3827181454936403,-0.3827181454936403,-0.3827181454936403,-0.3827181454936403,-0.6987262964248657,-0.6728245615959167,0.9351706504821777,0.899458646774292,-0.21630962193012238,0.45213592052459717,-0.21782638132572174,0.4815315008163452,-0.3595671057701111,-0.32708436250686646,-0.18284498155117035,-0.3010980188846588,True,-0.7246387373378478,-0.7246387373378478,0.9364908814580213,0.9364908814580213,-0.14583446053100765,0.5186892159759883,-0.14583446053100765,0.5186892159759883,-0.6186026371171379,-0.49661907443638537,0.03894998642716394,-0.39590033400072355,True
thomas01a,400,8,100,33,38,21,8,15,60,13,12,8,10,52,30,1,17,24,58,True,0.0758161544799804,PS(A)_PS(B)_same_rho,-0.5837740935397344,-0.5837740935397344,0.8613572806465055,0.8613572806465055,-0.1632934998480201,0.595831075768144,-0.1632934998480201,0.595831075768144,-0.3730308095980651,-0.3730308095980651,-0.3730308095980651,-0.3730308095980651,True,7.357092380523682,"GRT-{1_RHO, PS, DS}",0,-0.6119630129123691,-0.6119630129123691,0.9128292267597832,0.9128292267597832,-0.1675911818195243,0.6220956047535475,-0.1675911818195243,0.6220956047535475,-0.4032136162894594,-0.4032136162894594,-0.4032136162894594,-0.4032136162894594,-0.5497822761535645,-0.5853922367095947,0.8777002692222595,0.9301719665527344,-0.23264968395233154,0.5772559642791748,-0.22387199103832245,0.6191696524620056,-0.3325524926185608,-0.3204419016838074,-0.3173789083957672,-0.3574325442314148,True,-0.6096834138845723,-0.6096834138845723,0.907336872451851,0.907336872451851,-0.1695391000831075,0.6235193894270135,-0.1695391000831075,0.6235193894270135,-0.40415586920251717,-0.40415586920251717,-0.40415586920251717,-0.40415586920251717,True
thomas01a,400,9,100,35,45,19,1,17,68,4,11,4,10,46,40,1,17,37,45,True,0.2810971736907959,PS(A)_-_none,-0.8871465590188763,-0.8871465590188763,0.9420757749957764,0.9420757749957764,-0.0681503142526757,0.7612596228454481,0.0106831484770599,0.2756995062300546,-0.6844657417789776,-0.156880353538885,-0.3106626223293913,-0.5613861780738688,True,7.552204847335815,"GRT-{1_RHO, PS, DS}",0,-0.9185143779447814,-0.9185143779447814,0.953445150175958,0.953445150175958,-0.0490574841829748,0.5310854676342641,-0.0490574841829748,0.5310854676342641,-0.4881539971800683,-0.4881539971800683,-0.4881539971800683,-0.4881539971800683,-0.8451326489448547,-0.9435696601867676,1.0094845294952393,0.9372560381889343,-0.18916906416416168,0.654917299747467,-0.16246561706066132,0.403677761554718,-0.41681304574012756,-0.27616047859191895,-0.34462517499923706,-0.4200238287448883,True,-0.9345939553169548,-0.9345939553169548,0.9944536164574348,0.9944536164574348,-0.06821567008446978,0.8006527468168948,0.012486667835460472,0.2847480131059504,-0.7581316230023211,-0.12325039616753504,-0.3459771970949041,-0.6539657254682871,True
thomas01a,400,10,100,37,37,19,7,20,56,15,9,6,13,41,40,5,16,27,52,True,0.0725936889648437,PS(A)_PS(B)_same_rho,-0.6624087704029986,-0.6624087704029986,0.8101234091787837,0.8101234091787837,-0.0307192958658724,0.4027633211609377,-0.0307192958658724,0.4027633211609377,-0.3137266341998028,-0.3137266341998028,-0.3137266341998028,-0.3137266341998028,True,7.939048528671265,"GRT-{1_RHO, PS, DS}",0,-0.6960823687722143,-0.6960823687722143,0.8492822895869284,0.8492822895869284,-0.0230226819244664,0.4202077132425824,-0.0230226819244664,0.4202077132425824,-0.3347645695365958,-0.3347645695365958,-0.3347645695365958,-0.3347645695365958,-0.6491898894309998,-0.6565819382667542,0.8515036702156067,0.8200221061706543,-0.14195244014263153,0.4007173776626587,-0.15766502916812897,0.39269164204597473,-0.3330214023590088,-0.3949306905269623,-0.33732306957244873,-0.28087326884269714,True,-0.6945476788448642,-0.6945476788448642,0.8518569597971991,0.8518569597971991,-0.03144945749979648,0.4193113264711436,-0.03144945749979648,0.4193113264711436,-0.33951201340423254,-0.33951201340423254,-0.33951201340423254,-0.33951201340423254,True
thomas01a,200,1,50,17,28,4,1,8,30,2,10,2,5,21,22,2,6,17,25,True,0.0676486492156982,PS(A)_PS(B)_all,-0.8616341201741724,-0.8616341201741724,0.9310033102379448,0.9310033102379448,0.139710298881862,0.5084880591093566,0.139710298881862,0.5084880591093566,0.0,0.0,0.0,0.0,False,7.9653480052948,"GRT-{PI, PS, DS}",52,-0.9737408627442856,-0.9737408627442856,1.03439365018088,1.03439365018088,0.1571835558652091,0.5623106337322331,0.1571835558652091,0.5623106337322331,0.0,0.0,0.0,0.0,-1.1083709001541138,-0.7391365170478821,1.1042430400848389,0.9566953778266907,-0.07489735633134842,0.6379688382148743,-0.0748215839266777,0.4917145073413849,-0.18771103024482727,-0.03534461930394173,-0.2038399875164032,-0.16452476382255554,True,-0.9533470799324788,-0.9533470799324788,1.037649866968057,1.037649866968057,0.1730979893669829,0.8647360565203928,0.1048493525610169,0.30160434594562735,-0.22107581767209608,-0.22107581767209608,-0.22107581767209608,-0.22107581767209608,True
thomas01a,200,2,50,17,18,14,1,3,32,5,10,3,5,26,16,0,2,16,32,True,0.0738670825958252,PS(A)_PS(B)_same_rho,-0.4627334213781923,-0.4627334213781923,1.096436200286331,1.096436200286331,-0.2630166603684357,0.6645915234231558,-0.2630166603684357,0.6645915234231558,-0.4371811588514522,-0.4371811588514522,-0.4371811588514522,-0.4371811588514522,True,8.27472186088562,"GRT-{1_RHO, PS, DS}",0,-0.4946297966507804,-0.4946297966507804,1.2497210964417125,1.2497210964417125,-0.2953873982183113,0.7403181179841976,-0.2953873982183113,0.7403181179841976,-0.5536149002220594,-0.5536149002220594,-0.5536149002220594,-0.5536149002220594,-0.4338679611682892,-0.5013986825942993,1.1340376138687134,1.7072274684906006,-0.28135302662849426,0.8834244012832642,-0.28031808137893677,0.6006077527999878,-0.4938848912715912,-0.48045989871025085,-0.45708167552948,-0.4903586506843567,True,-0.5556452396658217,-0.43687154756672464,0.9913372543838586,1.7072918466625489,-0.25779493482002025,0.7070055934579256,-0.25779493482002025,0.7070055934579256,-0.5594381983612985,-0.5594381983612985,-0.5594381983612985,-0.5594381983612985,True
thomas01a,200,3,50,18,23,8,1,7,28,8,7,3,7,24,16,0,6,16,28,True,0.0774133205413818,PS(A)_PS(B)_same_rho,-0.6409808313384119,-0.6409808313384119,0.8840591598998232,0.8840591598998232,-0.10827460247613,0.493231366706759,-0.10827460247613,0.493231366706759,-0.4558201272939512,-0.4558201272939512,-0.4558201272939512,-0.4558201272939512,True,7.985268831253052,"GRT-{1_RHO, PS, DS}",0,-0.6965863282640741,-0.6965863282640741,0.9780538073785736,0.9780538073785736,-0.1239334890797212,0.5442406040729516,-0.1239334890797212,0.5442406040729516,-0.5374671879846059,-0.5374671879846059,-0.5374671879846059,-0.5374671879846059,-0.7054219245910645,-0.5841610431671143,0.9519514441490173,1.1451561450958252,-0.20061779022216797,0.4822835922241211,-0.20789077877998352,0.5165674686431885,-0.48241668939590454,-0.4382168650627136,-0.48081520199775696,-0.5347020626068115,True,-0.6987017211932748,-0.6987017211932748,0.9829499686053014,0.9829499686053014,-0.12923575942026252,0.5489512616141959,-0.12923575942026252,0.5489512616141959,-0.5465025884311527,-0.5465025884311527,-0.5465025884311527,-0.5465025884311527,True
thomas01a,200,4,50,11,31,6,2,12,25,5,8,6,5,24,15,2,9,13,26,True,0.0709023475646972,PS(A)_-_same_rho,-0.7365288614135238,-0.7365288614135238,0.7014330752949026,0.7014330752949026,0.3630224166924828,0.3991885018952609,-0.233646063071217,0.481427287687469,-0.2393051742749977,-0.2393051742749977,-0.2393051742749977,-0.2393051742749977,True,7.976943492889404,"GRT-{1_RHO, PS, DS}",0,-0.7701082392797871,-0.7701082392797871,0.7511643841353355,0.7511643841353355,0.0614236105327507,0.4786985984681997,0.0614236105327507,0.4786985984681997,-0.2781691177266867,-0.2781691177266867,-0.2781691177266867,-0.2781691177266867,-0.7892118692398071,-0.6912094354629517,0.7958016991615295,0.715165913105011,-0.09811677783727646,0.3700786530971527,-0.23456212878227234,0.49897271394729614,-0.25105705857276917,-0.1403978168964386,-0.16492119431495667,-0.20496749877929688,True,-0.8092236430581579,-0.8092236430581579,0.7695435229077262,0.7695435229077262,0.3908953003430988,0.43542771033764727,-0.25277127621954004,0.5247690880187552,-0.2657443555942576,-0.2657443555942576,-0.2657443555942576,-0.2657443555942576,True
thomas01a,200,5,50,14,27,7,2,11,29,3,7,2,7,24,17,0,7,12,31,True,0.0756196975708007,PS(A)_PS(B)_same_rho,-0.7880991382202213,-0.7880991382202213,0.890079330990634,0.890079330990634,0.0607252855636395,0.5945009042655675,0.0607252855636395,0.5945009042655675,-0.3501105902435982,-0.3501105902435982,-0.3501105902435982,-0.3501105902435982,True,7.312053203582764,"GRT-{1_RHO, PS, DS}",0,-0.8602033929164563,-0.8602033929164563,0.9804602016080072,0.9804602016080072,0.0745579823953823,0.6433878794026368,0.0745579823953823,0.6433878794026368,-0.4204269508773213,-0.4204269508773213,-0.4204269508773213,-0.4204269508773213,-0.7756173014640808,-0.8415045142173767,1.0008429288864136,1.0534390211105347,-0.11503932625055313,0.5880205631256104,-0.1364648938179016,0.6783674359321594,-0.39122557640075684,-0.24410347640514374,-0.384592741727829,-0.4603492319583893,True,-0.8651417458933623,-0.8651417458933623,0.9918872894926914,0.9918872894926914,0.06237939283553779,0.6522589972804747,0.06237939283553779,0.6522589972804747,-0.426216384489828,-0.426216384489828,-0.426216384489828,-0.426216384489828,True
thomas01a,200,6,50,15,21,12,2,8,37,2,3,2,6,23,19,2,10,12,26,True,0.2852296829223633,-_PS(B)_same_rho,-0.5550466250156613,-1.0986934255941525,0.9052481429485112,0.6136352668836257,-0.0476621828041402,0.6410015090516615,-0.0476621828041402,0.6410015090516615,-0.3833472975908354,-0.3833472975908354,-0.3833472975908354,-0.3833472975908354,True,8.123418807983398,"GRT-{1_RHO, PS, DS}",0,-0.8752421154233395,-0.8752421154233395,0.8317735146757729,0.8317735146757729,-0.0004207264209203,0.6468998616220707,-0.0004207264209203,0.6468998616220707,-0.4440206158580197,-0.4440206158580197,-0.4440206158580197,-0.4440206158580197,-0.5678669214248657,-1.2045600414276123,0.9941371083259583,0.6990376114845276,-0.18633201718330383,0.7189686298370361,-0.20555095374584198,0.6678030490875244,-0.4000966250896454,-0.32381951808929443,-0.35109421610832214,-0.30972930788993835,True,-0.609015747129011,-1.2366474198470385,1.0068633365948698,0.668185318227727,-0.05197432047196598,0.7001808617395754,-0.05197432047196598,0.7001808617395754,-0.4418567676560797,-0.4418567676560797,-0.4418567676560797,-0.4418567676560797,True
thomas01a,200,7,50,11,22,14,3,7,33,2,8,3,6,22,19,0,8,10,32,True,2.3205432891845703,PS(A)_PS(B)_same_rho,-0.5624778333574196,-0.5624778333574196,0.8538778741461228,0.8538778741461228,0.0146283649551784,0.772588873984262,0.0146283649551784,0.772588873984262,-0.3716043262937612,-0.3716043262937612,-0.3716043262937612,-0.3716043262937612,True,7.844058752059936,"GRT-{1_RHO, PS, DS}",0,-0.6179080723553447,-0.6179080723553447,0.9597526162369092,0.9597526162369092,0.0189942642674755,0.8527456856593127,0.0189942642674755,0.8527456856593127,-0.4448404748494241,-0.4448404748494241,-0.4448404748494241,-0.4448404748494241,-0.4326537251472473,-0.6777111887931824,0.9038575887680054,1.025023341178894,-0.1405084729194641,0.8639614582061768,-0.14874622225761414,0.8695017099380493,-0.4173083007335663,-0.2188756763935089,-0.32797232270240784,-0.4469863772392273,True,-0.6126592265237658,-0.6126592265237658,0.9484596445771877,0.9484596445771877,0.01750454812282068,0.8488955101851368,0.01750454812282068,0.8488955101851368,-0.4463882170361992,-0.4463882170361992,-0.4463882170361992,-0.4463882170361992,True
thomas01a,200,8,50,14,21,14,1,11,21,9,9,1,6,24,19,0,6,9,35,True,0.1194305419921875,PS(A)_-_same_rho,-0.4077596783100481,-0.4077596783100481,1.0004311637256158,1.0004311637256158,-0.1673876482763031,0.2539411452640015,-0.0052944784106796,0.8232468728033074,-0.4267791877735668,-0.4267791877735668,-0.4267791877735668,-0.4267791877735668,False,7.082641839981079,"GRT-{1_RHO, PS, DS}",52,-0.4957780335440632,-0.4957780335440632,1.1687001135999568,1.1687001135999568,-0.0896488932031143,0.5584386178557884,-0.0896488932031143,0.5584386178557884,-0.5360977756465419,-0.5360977756465419,-0.5360977756465419,-0.5360977756465419,-0.4215613305568695,-0.40284085273742676,1.1860313415527344,1.1877901554107666,-0.20025084912776947,0.35664665699005127,-0.21640431880950928,0.8161787986755371,-0.4520721435546875,-0.2878037095069885,-0.3948709964752197,-0.4657200574874878,True,-0.4407321956585864,-0.4407321956585864,1.1305561757982565,1.1305561757982565,-0.1918795991463717,0.28155679588855886,-0.009610233385527925,0.9268137057944477,-0.5428825584430466,-0.5428825584430466,-0.5428825584430466,-0.5428825584430466,True
thomas01a,200,9,50,19,23,7,1,4,32,7,7,4,5,25,16,1,10,18,21,True,0.0676109790802002,PS(A)_PS(B)_same_rho,-0.6681353552809194,-0.6681353552809194,0.7237060149314057,0.7237060149314057,-0.1320846864230889,0.5028652913139844,-0.1320846864230889,0.5028652913139844,-0.446491541211192,-0.446491541211192,-0.446491541211192,-0.446491541211192,True,7.940175771713257,"GRT-{1_RHO, PS, DS}",0,-0.7205897370125546,-0.7205897370125546,0.790120032079879,0.790120032079879,-0.1505742149769711,0.5479405007814789,-0.1505742149769711,0.5479405007814789,-0.5076217047113579,-0.5076217047113579,-0.5076217047113579,-0.5076217047113579,-0.8101738691329956,-0.6483525037765503,0.8643744587898254,0.7444441914558411,-0.23561881482601166,0.6327754259109497,-0.2563330829143524,0.45893537998199463,-0.40633705258369446,-0.46865248680114746,-0.36639052629470825,-0.4347452223300934,True,-0.779221820407753,-0.779221820407753,0.8332219763872899,0.8332219763872899,-0.10647481494269989,0.8450632285358832,-0.1876117635760777,0.2949466584387375,-0.5292936689244185,-0.5292936689244185,-0.5292936689244185,-0.5292936689244185,True
thomas01a,200,10,50,19,25,3,3,7,31,8,4,4,3,25,18,2,6,14,28,True,0.0763254165649414,PS(A)_PS(B)_same_rho,-0.8188088787695075,-0.8188088787695075,0.90865396768705,0.90865396768705,-0.032699770437618,0.4678085338280353,-0.032699770437618,0.4678085338280353,-0.2492519682184721,-0.2492519682184721,-0.2492519682184721,-0.2492519682184721,True,7.905588388442993,"GRT-{1_RHO, PS, DS}",0,-0.9054262930424632,-0.9054262930424632,1.005335065084049,1.005335065084049,-0.0285668204976825,0.5104993672271839,-0.0285668204976825,0.5104993672271839,-0.2820896556490073,-0.2820896556490073,-0.2820896556490073,-0.2820896556490073,-1.0767335891723633,-0.8158254027366638,1.1214702129364014,0.9928970336914062,-0.18111386895179749,0.4915412962436676,-0.16707463562488556,0.4649031162261963,-0.1767665445804596,-0.39285650849342346,-0.15366844832897186,-0.1543276607990265,True,-0.9034590351497007,-0.9034590351497007,1.007968991247783,1.007968991247783,-0.0371748156022963,0.5110337870400291,-0.0371748156022963,0.5110337870400291,-0.2880128387404986,-0.2880128387404986,-0.2880128387404986,-0.2880128387404986,True
thomas01a,100,1,25,7,13,5,0,3,15,5,2,1,4,8,12,1,3,7,14,True,0.0758874416351318,PS(A)_PS(B)_same_rho,-0.6238723596211384,-0.6238723596211384,0.7558737527872258,0.7558737527872258,0.1526270053845421,0.4143837815606791,0.1526270053845421,0.4143837815606791,-0.4238587829388953,-0.4238587829388953,-0.4238587829388953,-0.4238587829388953,True,7.855844497680664,"GRT-{1_RHO, PS, DS}",0,-0.7443461895862385,-0.7443461895862385,0.8954381817409928,0.8954381817409928,0.1753507839378417,0.4922852519623346,0.1753507839378417,0.4922852519623346,-0.5602099628304423,-0.5602099628304423,-0.5602099628304423,-0.5602099628304423,-0.7082048058509827,-0.6320194005966187,0.9629344344139099,0.9082213044166565,-0.12326333671808243,0.494485080242157,-0.12981660664081573,0.4750175476074219,-0.5251909494400024,-0.5542303323745728,-0.4158470034599304,-0.3095112144947052,True,-0.7522050043581725,-0.7522050043581725,0.9066860976909538,0.9066860976909538,0.16466048850425946,0.49149853094971435,0.16466048850425946,0.49149853094971435,-0.5639326800222524,-0.5639326800222524,-0.5639326800222524,-0.5639326800222524,True
thomas01a,100,2,25,7,11,6,1,3,15,4,3,1,1,10,13,0,3,9,13,True,0.0710296630859375,PS(A)_PS(B)_same_rho,-0.4996996391347116,-0.4996996391347116,0.9993041128212926,0.9993041128212926,0.0443748530029796,0.3968798779381045,0.0443748530029796,0.3968798779381045,-0.3789029500224785,-0.3789029500224785,-0.3789029500224785,-0.3789029500224785,True,7.213139057159424,"GRT-{1_RHO, PS, DS}",0,-0.5915882830382787,-0.5915882830382787,1.2578269302736196,1.2578269302736196,0.0503430629087955,0.4653190030163827,0.0503430629087955,0.4653190030163827,-0.5329610904148842,-0.5329610904148842,-0.5329610904148842,-0.5329610904148842,-0.5889852643013,-0.5633758902549744,1.3714184761047363,1.3302351236343384,-0.14747092127799988,0.4589442014694214,-0.17319728434085846,0.45845213532447815,-0.445968896150589,-0.47709956765174866,-0.3214559257030487,-0.45724570751190186,True,-0.5876420564961116,-0.5876420564961116,1.26207677107473,1.26207677107473,0.04500856146603853,0.47237207302228723,0.04500856146603853,0.47237207302228723,-0.5392912713332342,-0.5392912713332342,-0.5392912713332342,-0.5392912713332342,True
thomas01a,100,3,25,8,11,4,2,2,13,3,7,2,1,15,7,1,2,7,15,True,0.0667324066162109,PS(A)_PS(B)_all,-0.3993230673495511,-0.3993230673495511,0.944669591394476,0.944669591394476,-0.1737410619117728,0.5443409149356107,-0.1737410619117728,0.5443409149356107,0.0,0.0,0.0,0.0,False,7.746803283691406,"GRT-{PI, PS, DS}",52,-0.4734794901933117,-0.4734794901933117,1.1710917191676755,1.1710917191676755,-0.1875421104375254,0.6456921117820932,-0.1875421104375254,0.6456921117820932,0.0,0.0,0.0,0.0,-0.5256953835487366,-0.35755759477615356,1.2754915952682495,1.2157087326049805,-0.19227179884910583,0.8030490279197693,-0.37274688482284546,0.5303771495819092,-0.1702980101108551,-0.1903211623430252,-0.11314244568347931,-0.05895953252911568,True,-0.4676997616183878,-0.4676997616183878,1.1749866959417843,1.1749866959417843,-0.2018917933904882,0.6433442608186832,-0.2018917933904882,0.6433442608186832,0.0,0.0,0.0,0.0,True
